instance_id,family,source_tier,split,comparison,metric,budget_mode,budget_key,topology_id,canonical_cubic_sparsity,sparsity_bin,pair_reuse_score,pair_reuse_bin,sign_balance_diagnostic,n_original_diagnostic,selected_observation_count,control_observation_count,paired_observation_count,selected_mean,control_mean,effect,effect_ci95_low,effect_ci95_high,effect_tolerance,classification,uncertainty_rule,status,failure_kind,config_hash,manifest_hash,analysis_config_hash,code_commit
inst_5f65d193d7b5370c9379fde1b52bfef9bc19e4da666d19b2e186471b1e77bf32,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,0.02857142857142857,low,0.3125,intermediate,0.5,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_5f65d193d7b5370c9379fde1b52bfef9bc19e4da666d19b2e186471b1e77bf32,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,all_to_all_reference,0.02857142857142857,low,0.3125,intermediate,0.5,16,5,25,5,0.0,0.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_5f65d193d7b5370c9379fde1b52bfef9bc19e4da666d19b2e186471b1e77bf32,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,device_sparse_v1,0.02857142857142857,low,0.3125,intermediate,0.5,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.5,8,5,25,5,27.0,27.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.5,8,5,25,5,38.4,38.4,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.5,8,5,25,5,32.0,32.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.5,8,5,25,5,46.6,46.6,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,all_to_all_reference,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.5,8,5,25,5,0.0,0.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_623ed3fa24dead6f0f9dd1096cce82dc9a048bf774730e23b964d7d43607fd83,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,device_sparse_v1,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.5,8,5,25,5,14.6,14.6,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,0.05454545454545454,low,0.19444444444444442,low,0.5,12,5,25,5,36.0,36.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,0.05454545454545454,low,0.19444444444444442,low,0.5,12,5,25,5,58.6,58.6,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,0.05454545454545454,low,0.19444444444444442,low,0.5,12,5,25,5,48.0,48.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,0.05454545454545454,low,0.19444444444444442,low,0.5,12,5,25,5,75.4,75.4,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,all_to_all_reference,0.05454545454545454,low,0.19444444444444442,low,0.5,12,5,25,5,0.0,0.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_629843195526c2b817edb433d2bf81dc1c9d7d1b6b358890ba16bbbcd422ab15,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,device_sparse_v1,0.05454545454545454,low,0.19444444444444442,low,0.5,12,5,25,5,27.4,27.4,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6c945daac216f453a50715a1baa7e8a40f19ae2e62bd0a5f5ec4ecd7e3881303,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,0.02857142857142857,low,0.16666666666666663,low,0.5625,16,5,25,5,39.0,39.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6c945daac216f453a50715a1baa7e8a40f19ae2e62bd0a5f5ec4ecd7e3881303,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,0.02857142857142857,low,0.16666666666666663,low,0.5625,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6c945daac216f453a50715a1baa7e8a40f19ae2e62bd0a5f5ec4ecd7e3881303,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,0.02857142857142857,low,0.16666666666666663,low,0.5625,16,5,25,5,64.0,64.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6c945daac216f453a50715a1baa7e8a40f19ae2e62bd0a5f5ec4ecd7e3881303,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,0.02857142857142857,low,0.16666666666666663,low,0.5625,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6c945daac216f453a50715a1baa7e8a40f19ae2e62bd0a5f5ec4ecd7e3881303,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,all_to_all_reference,0.02857142857142857,low,0.16666666666666663,low,0.5625,16,5,25,5,0.0,0.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6c945daac216f453a50715a1baa7e8a40f19ae2e62bd0a5f5ec4ecd7e3881303,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,device_sparse_v1,0.02857142857142857,low,0.16666666666666663,low,0.5625,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,0.11428571428571428,intermediate,0.47395833333333337,intermediate,0.484375,16,5,25,5,129.0,192.2,0.32882414151925077,0.32882414151925077,0.32882414151925077,0.05,help,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,0.11428571428571428,intermediate,0.47395833333333337,intermediate,0.484375,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,0.11428571428571428,intermediate,0.47395833333333337,intermediate,0.484375,16,5,25,5,306.0,315.6,0.030418250950570415,0.030418250950570415,0.030418250950570415,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,0.11428571428571428,intermediate,0.47395833333333337,intermediate,0.484375,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,all_to_all_reference,0.11428571428571428,intermediate,0.47395833333333337,intermediate,0.484375,16,5,25,5,0.0,0.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,device_sparse_v1,0.11428571428571428,intermediate,0.47395833333333337,intermediate,0.484375,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,0.2857142857142857,high,0.47916666666666663,intermediate,0.3125,8,5,25,5,49.0,49.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,0.2857142857142857,high,0.47916666666666663,intermediate,0.3125,8,5,25,5,77.8,77.8,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,0.2857142857142857,high,0.47916666666666663,intermediate,0.3125,8,5,25,5,64.0,64.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,0.2857142857142857,high,0.47916666666666663,intermediate,0.3125,8,5,25,5,101.2,101.2,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,all_to_all_reference,0.2857142857142857,high,0.47916666666666663,intermediate,0.3125,8,5,25,5,0.0,0.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,device_sparse_v1,0.2857142857142857,high,0.47916666666666663,intermediate,0.3125,8,5,25,5,37.2,37.2,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,0.02857142857142857,low,0.33333333333333337,intermediate,0.25,16,5,25,5,43.0,43.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,0.02857142857142857,low,0.33333333333333337,intermediate,0.25,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,0.02857142857142857,low,0.33333333333333337,intermediate,0.25,16,5,25,5,64.0,64.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,0.02857142857142857,low,0.33333333333333337,intermediate,0.25,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,all_to_all_reference,0.02857142857142857,low,0.33333333333333337,intermediate,0.25,16,5,25,5,0.0,0.0,0.0,0.0,0.0,0.05,little_effect,paired_normal_interval_by_transpiler_seed,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,cubic_spin_glass,compilation,test,selective_vs_matched_random_selective,routing_overhead,not_applicable,not_applicable,device_sparse_v1,0.02857142857142857,low,0.33333333333333337,intermediate,0.25,16,5,25,0,,,,,,0.05,not_estimable,not_estimable_expected_width_infeasible,expected_infeasible,width_exceeds_frozen_sparse_topology,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
